candidate_id,age,gender,height_cm,weight_kg,matric_percentage,inter_percentage,cgpa,physical_fitness_score,medical_status,marital_status,city,computer_skills,leadership_score,communication_score,branch_preference,eligibility_status
PN-15602,20,Male,171.6,78.5,93.05,91.86,3.96,76,Fit,Single,Islamabad,Intermediate,42,54,Marine Engineering,Eligible
PN-13244,25,Male,165.7,64.8,56.23,63.38,0.0,71,Fit,Single,Lahore,Beginner,29,40,Marine Engineering,Not Eligible
PN-16793,22,Male,170.3,68.2,74.48,56.48,2.1,55,Fit,Single,Quetta,Beginner,51,61,Logistics,Eligible
PN-14084,18,Male,180.5,59.7,69.14,74.26,0.0,77,Fit,Married,Islamabad,Beginner,61,77,Combat,Eligible
PN-12838,27,Male,175.8,73.7,65.14,65.95,3.23,60,Fit,Single,Islamabad,Intermediate,48,62,IT & Cyber,Not Eligible
PN-13698,17,Male,171.1,74.1,67.26,78.78,3.04,99,Fit,Single,Faisalabad,Intermediate,37,54,Logistics,Eligible
PN-14942,22,Male,174.1,66.8,92.6,88.99,3.59,77,Fit,Single,Peshawar,Intermediate,69,54,Combat,Eligible
PN-17678,17,Male,171.0,54.8,62.25,63.18,2.63,89,Fit,Single,Hyderabad,Beginner,63,75,Logistics,Eligible
PN-14041,23,Male,156.4,72.8,43.73,58.17,0.0,49,Unfit,Single,Quetta,Intermediate,65,59,Combat,Not Eligible
PN-12231,21,Male,173.6,75.7,62.35,50.23,0.0,57,Fit,Single,Islamabad,Beginner,41,58,IT & Cyber,Not Eligible
PN-16957,19,Male,167.8,76.0,60.07,58.55,2.05,33,Unfit,Single,Karachi,Intermediate,96,79,IT & Cyber,Not Eligible
PN-12321,20,Male,163.4,66.1,62.4,63.74,2.71,50,Fit,Single,Multan,Beginner,61,66,IT & Cyber,Eligible
PN-14879,24,Male,178.3,63.3,45.96,52.64,2.11,59,Unfit,Single,Multan,Beginner,53,58,Combat,Not Eligible
PN-10522,18,Male,180.9,85.3,52.1,61.48,0.0,58,Fit,Single,Quetta,Intermediate,85,86,Logistics,Eligible
PN-10523,31,Female,158.6,49.8,42.8,46.38,1.96,53,Fit,Single,Peshawar,Advanced,48,50,Combat,Not Eligible
PN-15346,20,Male,169.8,70.8,51.66,61.03,2.69,71,Fit,Single,Faisalabad,Advanced,56,59,Logistics,Eligible
PN-16850,28,Female,163.0,42.0,61.31,48.17,0.0,63,Fit,Married,Karachi,Advanced,67,66,Marine Engineering,Not Eligible
PN-17894,17,Male,164.5,65.0,52.8,60.07,0.0,70,Fit,Single,Multan,Beginner,87,58,Marine Engineering,Eligible
PN-17053,18,Male,165.1,82.1,47.02,67.7,2.51,70,Fit,Single,Lahore,Advanced,74,55,Medical Corps,Not Eligible
PN-16628,18,Male,174.9,74.3,77.14,71.27,0.0,66,Fit,Single,Multan,Advanced,24,45,Combat,Not Eligible
PN-10781,24,Male,172.2,96.8,76.75,76.53,2.52,42,Fit,Married,Hyderabad,Intermediate,79,61,IT & Cyber,Not Eligible
PN-16862,22,Female,157.5,58.9,76.1,68.73,3.09,54,Fit,Single,Peshawar,Intermediate,58,61,Combat,Eligible
PN-15951,20,Male,174.9,71.9,56.05,73.88,0.0,62,Fit,Single,Multan,Intermediate,45,75,Naval Aviation,Eligible
PN-15608,16,Male,167.9,66.5,56.87,59.6,0.0,50,Fit,Single,Hyderabad,Intermediate,28,47,Combat,Not Eligible
PN-10652,25,Male,170.0,70.5,76.71,81.57,0.0,63,Fit,Married,Rawalpindi,Intermediate,70,75,Medical Corps,Eligible
PN-16551,25,Male,179.8,64.3,81.87,69.51,0.0,77,Fit,Single,Lahore,Intermediate,70,69,Logistics,Eligible
PN-12197,23,Male,176.7,76.6,65.62,63.66,2.05,56,Unfit,Single,Islamabad,Intermediate,41,71,Combat,Not Eligible
PN-10370,16,Male,182.1,72.4,50.78,59.2,2.35,60,Fit,Single,Lahore,Intermediate,39,61,Combat,Eligible
PN-18500,20,Male,168.3,82.7,65.21,64.18,2.62,82,Fit,Single,Quetta,Intermediate,53,60,Logistics,Eligible
PN-14215,17,Female,157.6,58.3,55.58,49.89,2.05,80,Fit,Single,Islamabad,Beginner,72,72,Medical Corps,Not Eligible
PN-10378,30,Female,174.1,55.1,51.88,77.03,0.0,50,Fit,Married,Karachi,Intermediate,64,58,Combat,Not Eligible
PN-16175,32,Male,176.4,83.0,59.4,71.88,2.97,54,Fit,Married,Karachi,Intermediate,31,51,IT & Cyber,Not Eligible
PN-12217,16,Female,173.7,63.6,77.34,75.39,3.08,55,Fit,Single,Rawalpindi,Beginner,62,66,Marine Engineering,Eligible
PN-16686,22,Male,172.5,73.1,60.0,73.62,2.73,76,Fit,Single,Peshawar,Beginner,63,69,Logistics,Eligible
PN-11614,25,Male,166.8,64.3,68.71,60.77,0.0,58,Fit,Single,Multan,Intermediate,78,65,Naval Aviation,Eligible
PN-17864,25,Male,173.5,88.4,73.47,61.79,2.23,62,Fit,Single,Faisalabad,Intermediate,55,58,Marine Engineering,Eligible
PN-13633,20,Male,184.1,78.2,63.65,87.19,3.52,66,Fit,Single,Faisalabad,Beginner,78,76,Marine Engineering,Eligible
PN-10963,16,Male,173.2,86.3,62.78,50.37,0.0,45,Fit,Married,Hyderabad,Advanced,66,53,Combat,Not Eligible
PN-17885,21,Male,163.8,59.5,69.5,77.99,0.0,97,Fit,Single,Islamabad,Intermediate,64,58,IT & Cyber,Eligible
PN-18216,21,Male,179.0,85.7,73.52,68.06,0.0,77,Unfit,Single,Karachi,Beginner,69,58,Medical Corps,Not Eligible
PN-16692,21,Male,169.7,62.0,71.14,79.64,3.04,59,Fit,Married,Rawalpindi,Intermediate,91,90,Logistics,Eligible
PN-17769,16,Male,160.4,61.4,54.56,67.48,0.0,45,Fit,Single,Peshawar,Intermediate,58,55,Naval Aviation,Not Eligible
PN-10360,18,Male,156.6,64.6,60.27,60.45,0.0,66,Fit,Single,Lahore,Advanced,68,63,Marine Engineering,Eligible
PN-13840,21,Male,160.2,67.9,60.97,47.61,0.0,89,Fit,Married,Faisalabad,Advanced,63,52,Naval Aviation,Not Eligible
PN-15877,18,Male,161.8,60.8,68.32,61.51,0.0,86,Fit,Married,Islamabad,Advanced,57,47,Naval Aviation,Eligible
PN-11247,16,Male,168.0,68.7,58.74,43.65,2.05,59,Fit,Single,Karachi,Beginner,72,62,Naval Aviation,Not Eligible
PN-16126,24,Male,178.8,55.8,79.39,74.45,0.0,58,Unfit,Single,Peshawar,Intermediate,55,68,IT & Cyber,Not Eligible
PN-15088,18,Male,182.7,67.2,73.41,75.56,2.99,34,Fit,Married,Peshawar,Beginner,53,61,Combat,Not Eligible
PN-13695,25,Male,161.2,72.5,38.15,39.53,1.51,50,Unfit,Single,Lahore,Intermediate,77,66,Naval Aviation,Not Eligible
PN-17397,27,Male,170.5,80.8,56.16,53.96,0.0,73,Unfit,Single,Rawalpindi,Intermediate,50,72,Logistics,Not Eligible
PN-16441,16,Male,172.7,89.6,51.33,53.69,0.0,73,Unfit,Single,Islamabad,Advanced,94,62,Combat,Not Eligible
PN-12568,17,Male,177.7,59.2,55.56,65.01,2.34,62,Fit,Single,Rawalpindi,Intermediate,49,63,Combat,Eligible
PN-13424,20,Female,151.2,58.4,68.6,49.76,0.0,63,Fit,Married,Hyderabad,Advanced,39,55,Logistics,Not Eligible
PN-12038,20,Male,178.6,80.5,70.94,61.79,2.45,48,Fit,Single,Lahore,Beginner,56,70,IT & Cyber,Not Eligible
PN-10773,30,Female,164.0,62.8,39.63,49.15,0.0,52,Fit,Single,Peshawar,Beginner,29,51,IT & Cyber,Not Eligible
PN-15381,18,Male,159.9,71.2,91.12,79.44,2.96,66,Fit,Single,Hyderabad,Beginner,42,55,Combat,Eligible
PN-18105,24,Female,154.3,42.0,75.92,75.78,2.58,51,Fit,Single,Gujranwala,Beginner,39,45,Logistics,Eligible
PN-13563,20,Male,166.6,69.9,57.17,48.51,0.0,80,Unfit,Married,Karachi,Beginner,54,60,Naval Aviation,Not Eligible
PN-10563,23,Female,159.1,60.9,59.02,76.86,0.0,91,Fit,Single,Rawalpindi,Intermediate,74,50,Medical Corps,Eligible
PN-18011,28,Female,169.5,59.2,81.6,59.2,2.07,55,Unfit,Married,Karachi,Advanced,60,40,Marine Engineering,Not Eligible
PN-15511,27,Male,177.0,80.1,64.37,71.89,0.0,75,Fit,Single,Lahore,Advanced,44,65,Marine Engineering,Not Eligible
PN-15331,25,Male,166.8,71.9,89.97,68.51,0.0,68,Fit,Single,Gujranwala,Beginner,75,62,IT & Cyber,Eligible
PN-15814,18,Male,173.9,50.0,61.93,69.8,3.14,71,Fit,Single,Lahore,Intermediate,60,76,Naval Aviation,Eligible
PN-14532,25,Male,176.1,63.1,82.58,43.72,0.0,100,Fit,Single,Rawalpindi,Beginner,53,57,Naval Aviation,Not Eligible
PN-11675,22,Female,156.1,62.7,90.33,78.71,2.83,50,Unfit,Single,Islamabad,Beginner,60,68,Medical Corps,Not Eligible
PN-10366,18,Male,174.1,75.0,67.15,69.08,2.53,66,Unfit,Single,Karachi,Beginner,60,49,Combat,Not Eligible
PN-17298,31,Male,158.8,64.0,70.55,74.42,3.1,50,Fit,Single,Hyderabad,Advanced,54,57,IT & Cyber,Not Eligible
PN-15681,16,Male,169.1,79.7,78.64,82.39,0.0,30,Unfit,Single,Rawalpindi,Beginner,45,34,Combat,Not Eligible
PN-14328,17,Female,148.7,64.3,47.24,36.35,0.0,52,Fit,Single,Lahore,Intermediate,63,53,IT & Cyber,Not Eligible
PN-10148,16,Female,157.6,56.5,63.24,68.5,3.04,65,Fit,Single,Karachi,Beginner,97,84,Naval Aviation,Eligible
PN-17701,16,Male,169.3,62.9,56.24,66.25,2.45,56,Fit,Single,Lahore,Advanced,65,73,Marine Engineering,Eligible
PN-13089,23,Female,161.8,65.9,53.65,60.18,2.11,59,Unfit,Single,Karachi,Beginner,55,47,Naval Aviation,Not Eligible
PN-16919,25,Male,169.9,60.0,76.47,83.2,3.25,67,Fit,Single,Lahore,Beginner,56,66,IT & Cyber,Eligible
PN-10408,20,Female,156.7,55.4,44.32,63.88,2.61,54,Unfit,Single,Rawalpindi,Beginner,41,51,Combat,Not Eligible
PN-18091,22,Female,158.7,60.2,65.84,54.17,1.81,50,Fit,Single,Gujranwala,Beginner,43,46,IT & Cyber,Not Eligible
PN-13457,17,Male,167.9,69.5,56.92,61.99,0.0,59,Fit,Single,Islamabad,Advanced,60,54,Combat,Not Eligible
PN-14183,17,Male,167.5,64.1,75.01,63.63,0.0,45,Fit,Single,Quetta,Beginner,52,54,Logistics,Not Eligible
PN-13577,22,Male,164.6,62.7,80.92,87.09,3.44,86,Fit,Single,Lahore,Intermediate,60,58,Combat,Eligible
PN-13272,24,Male,171.6,79.5,53.19,67.67,0.0,64,Fit,Single,Islamabad,Advanced,74,73,Combat,Eligible
PN-14941,24,Male,186.0,88.8,54.29,34.38,1.54,70,Fit,Single,Islamabad,Beginner,68,70,Naval Aviation,Not Eligible
PN-11032,20,Male,172.3,85.8,57.66,40.79,0.0,75,Fit,Single,Lahore,Advanced,58,51,IT & Cyber,Not Eligible
PN-15748,22,Male,172.2,50.0,61.65,64.19,1.96,51,Fit,Single,Quetta,Intermediate,58,69,Combat,Eligible
PN-18335,19,Female,153.7,47.0,99.66,73.56,2.72,63,Fit,Single,Islamabad,Beginner,81,80,Marine Engineering,Eligible
PN-10856,20,Male,172.0,58.6,53.2,54.73,0.0,60,Fit,Single,Quetta,Beginner,47,48,Combat,Not Eligible
PN-13927,22,Male,159.7,64.8,72.72,66.9,0.0,84,Fit,Single,Hyderabad,Intermediate,45,72,IT & Cyber,Eligible
PN-10079,16,Female,151.5,63.4,62.8,61.91,2.41,52,Unfit,Single,Hyderabad,Intermediate,64,75,Naval Aviation,Not Eligible
PN-12248,20,Male,165.0,67.7,52.05,52.64,2.37,82,Fit,Single,Lahore,Intermediate,69,65,Logistics,Eligible
PN-16506,22,Female,158.6,42.0,73.6,79.0,2.81,60,Unfit,Single,Islamabad,Advanced,68,78,Logistics,Not Eligible
PN-18060,17,Male,172.0,63.8,69.08,77.66,0.0,78,Fit,Married,Karachi,Intermediate,77,55,Marine Engineering,Eligible
PN-18058,25,Female,157.9,60.6,70.31,61.5,0.0,55,Fit,Single,Karachi,Intermediate,76,70,Marine Engineering,Eligible
PN-16791,25,Female,148.6,64.8,46.88,56.6,0.0,90,Fit,Single,Islamabad,Beginner,64,63,IT & Cyber,Not Eligible
PN-17762,16,Male,176.8,55.1,55.49,68.65,2.56,37,Fit,Single,Rawalpindi,Advanced,49,55,Marine Engineering,Not Eligible
PN-10789,18,Male,175.1,58.4,58.36,65.55,0.0,50,Fit,Single,Faisalabad,Beginner,63,54,IT & Cyber,Not Eligible
PN-12280,25,Male,175.5,58.9,44.27,61.24,0.0,70,Unfit,Single,Peshawar,Intermediate,63,62,Medical Corps,Not Eligible
PN-14096,22,Male,162.3,71.7,67.18,61.91,0.0,84,Fit,Single,Lahore,Beginner,58,64,Naval Aviation,Eligible
PN-13898,31,Male,178.4,53.9,47.94,62.26,0.0,52,Fit,Single,Lahore,Intermediate,93,76,Marine Engineering,Not Eligible
PN-15717,24,Female,147.7,65.0,59.28,50.02,1.64,56,Fit,Married,Karachi,Intermediate,71,61,Marine Engineering,Eligible
PN-18349,20,Male,173.9,78.7,47.52,74.31,0.0,68,Fit,Single,Karachi,Intermediate,81,72,Marine Engineering,Not Eligible
PN-13632,23,Male,173.2,80.7,55.92,50.81,0.0,75,Fit,Single,Karachi,Intermediate,75,55,Logistics,Eligible
PN-16577,25,Male,167.1,77.6,70.56,74.27,2.73,42,Unfit,Single,Karachi,Advanced,80,74,Combat,Not Eligible
PN-10425,24,Male,166.0,69.6,55.39,52.45,2.31,67,Fit,Married,Peshawar,Beginner,48,68,Combat,Eligible
PN-10393,20,Female,158.9,55.6,74.43,61.94,0.0,47,Fit,Married,Islamabad,Intermediate,80,69,IT & Cyber,Not Eligible
PN-16585,25,Male,181.4,77.6,67.75,82.25,3.19,56,Fit,Single,Lahore,Beginner,33,35,Logistics,Eligible
PN-10017,18,Male,167.6,61.9,69.53,73.28,0.0,58,Fit,Married,Islamabad,Beginner,24,42,Naval Aviation,Not Eligible
PN-14201,25,Male,155.9,66.1,67.33,56.59,2.31,45,Fit,Single,Peshawar,Intermediate,83,74,Naval Aviation,Not Eligible
PN-12673,16,Female,158.5,64.8,84.16,56.41,2.08,63,Fit,Single,Gujranwala,Intermediate,47,37,Logistics,Eligible
PN-18017,20,Male,165.4,63.9,68.9,72.75,0.0,77,Fit,Single,Karachi,Intermediate,62,56,Combat,Eligible
PN-15935,22,Female,158.1,49.2,45.33,42.86,1.64,78,Unfit,Single,Rawalpindi,Advanced,66,67,Marine Engineering,Not Eligible
PN-13494,18,Male,158.2,69.6,70.4,76.35,3.38,71,Unfit,Single,Lahore,Intermediate,63,73,Marine Engineering,Not Eligible
PN-11460,24,Female,153.0,61.2,78.61,75.73,2.96,55,Fit,Single,Gujranwala,Beginner,36,55,Combat,Eligible
PN-16340,23,Male,178.6,51.3,33.0,59.79,2.5,90,Fit,Single,Peshawar,Beginner,78,77,Marine Engineering,Not Eligible
PN-15931,22,Male,176.5,78.3,48.84,46.52,0.0,68,Fit,Single,Lahore,Beginner,58,49,Logistics,Not Eligible
PN-15826,24,Male,177.3,61.7,85.3,64.86,2.55,74,Fit,Single,Rawalpindi,Beginner,71,61,Marine Engineering,Eligible
PN-13836,16,Male,170.4,57.3,64.14,68.25,3.03,38,Fit,Married,Peshawar,Advanced,61,56,Marine Engineering,Not Eligible
PN-17654,27,Female,148.9,49.8,67.9,72.74,2.74,79,Fit,Single,Lahore,Intermediate,69,59,Naval Aviation,Not Eligible
PN-15684,20,Male,164.0,68.1,67.92,70.48,2.91,70,Fit,Single,Rawalpindi,Beginner,59,73,Marine Engineering,Eligible
PN-16794,18,Female,159.1,57.5,73.91,66.3,2.79,71,Fit,Single,Faisalabad,Advanced,53,59,IT & Cyber,Eligible
PN-18282,17,Male,173.9,57.9,100.0,83.73,0.0,37,Fit,Single,Lahore,Advanced,60,55,Medical Corps,Not Eligible
PN-14725,23,Male,173.1,75.0,54.68,49.47,0.0,57,Unfit,Single,Multan,Intermediate,48,42,Combat,Not Eligible
PN-16811,24,Female,169.8,42.0,60.44,75.45,0.0,37,Fit,Single,Quetta,Beginner,47,50,Logistics,Not Eligible
PN-12356,32,Female,154.4,55.2,51.69,62.68,0.0,50,Unfit,Married,Karachi,Intermediate,59,52,Combat,Not Eligible
PN-14799,21,Female,169.4,46.5,70.62,80.86,0.0,51,Unfit,Single,Lahore,Intermediate,69,60,Marine Engineering,Not Eligible
PN-12443,25,Male,163.3,77.7,61.48,67.86,0.0,68,Fit,Married,Karachi,Advanced,73,63,IT & Cyber,Eligible
PN-15941,17,Male,160.7,72.0,50.17,60.25,0.0,68,Unfit,Single,Karachi,Beginner,91,72,Combat,Not Eligible
PN-18042,17,Male,172.4,77.4,84.62,90.54,0.0,74,Fit,Single,Gujranwala,Beginner,80,65,Logistics,Eligible
PN-16825,16,Female,158.3,53.9,56.99,77.99,2.85,65,Fit,Single,Rawalpindi,Intermediate,52,34,Naval Aviation,Eligible
PN-10465,23,Female,158.4,60.3,54.25,43.22,1.5,53,Fit,Single,Quetta,Advanced,50,56,Medical Corps,Not Eligible
PN-10164,23,Female,155.8,48.7,33.0,41.08,1.91,43,Unfit,Single,Karachi,Advanced,46,49,Medical Corps,Not Eligible
PN-17580,17,Male,162.8,67.8,77.8,77.93,3.21,86,Unfit,Married,Quetta,Beginner,74,56,IT & Cyber,Not Eligible
PN-17848,17,Male,170.3,68.5,54.53,57.28,2.42,74,Unfit,Single,Rawalpindi,Intermediate,62,61,IT & Cyber,Not Eligible
PN-18307,20,Male,170.1,75.0,91.5,87.88,0.0,72,Fit,Single,Quetta,Intermediate,53,38,Logistics,Eligible
PN-10242,19,Male,171.2,69.2,74.81,69.09,2.46,92,Unfit,Single,Quetta,Beginner,52,60,Medical Corps,Not Eligible
PN-12010,16,Male,165.6,62.3,50.12,45.89,1.5,52,Unfit,Single,Lahore,Advanced,64,75,Naval Aviation,Not Eligible
PN-13085,23,Male,163.5,72.5,75.05,65.64,0.0,80,Fit,Single,Faisalabad,Beginner,68,54,Medical Corps,Eligible
PN-10901,20,Female,158.8,69.0,67.32,66.23,2.46,62,Fit,Single,Rawalpindi,Intermediate,46,53,Combat,Eligible
PN-15543,32,Male,165.1,72.8,61.81,75.98,0.0,99,Fit,Single,Lahore,Beginner,41,67,Marine Engineering,Not Eligible
PN-16866,32,Male,171.2,82.9,49.53,68.08,0.0,73,Unfit,Single,Faisalabad,Intermediate,39,67,Medical Corps,Not Eligible
PN-14838,17,Male,174.1,62.1,56.15,77.16,2.99,55,Fit,Single,Lahore,Intermediate,50,57,Marine Engineering,Eligible
PN-12294,21,Male,167.3,66.3,66.37,84.5,3.37,70,Fit,Married,Lahore,Advanced,60,47,Combat,Eligible
PN-15737,23,Male,170.1,54.1,43.09,35.36,0.0,78,Fit,Single,Rawalpindi,Advanced,54,32,Marine Engineering,Not Eligible
PN-14482,24,Female,149.4,60.1,68.29,81.98,3.25,29,Unfit,Married,Karachi,Beginner,70,61,Marine Engineering,Not Eligible
PN-15303,16,Male,180.6,76.7,84.3,63.12,0.0,70,Fit,Married,Multan,Beginner,75,74,Combat,Eligible
PN-14606,24,Female,159.9,57.8,84.55,83.5,0.0,57,Unfit,Single,Quetta,Intermediate,71,85,Naval Aviation,Not Eligible
PN-13717,16,Male,170.5,65.9,82.02,66.04,0.0,78,Unfit,Single,Islamabad,Beginner,44,54,Naval Aviation,Not Eligible
PN-17274,16,Male,170.8,59.6,72.22,65.49,3.01,48,Fit,Married,Faisalabad,Advanced,38,56,IT & Cyber,Not Eligible
PN-11765,23,Female,152.6,70.2,80.36,68.62,2.45,78,Unfit,Single,Lahore,Advanced,53,61,Marine Engineering,Not Eligible
PN-11550,23,Male,164.9,76.7,67.1,54.09,2.6,66,Fit,Single,Peshawar,Advanced,63,78,Combat,Eligible
PN-13030,17,Male,171.8,84.9,70.7,71.44,2.89,74,Fit,Single,Multan,Beginner,62,48,Naval Aviation,Eligible
PN-16633,24,Male,174.6,89.4,88.9,82.47,0.0,80,Fit,Single,Peshawar,Intermediate,50,51,Marine Engineering,Eligible
PN-12045,20,Male,183.8,81.9,69.07,75.36,0.0,63,Unfit,Single,Quetta,Intermediate,75,64,Medical Corps,Not Eligible
PN-10768,24,Male,178.0,85.5,53.88,77.76,0.0,82,Fit,Single,Karachi,Advanced,45,59,Logistics,Eligible
PN-15694,24,Male,163.6,86.8,53.84,79.12,3.0,73,Fit,Single,Rawalpindi,Advanced,81,58,Medical Corps,Eligible
PN-11509,20,Male,164.4,60.5,58.99,76.6,3.28,65,Fit,Married,Lahore,Advanced,40,51,IT & Cyber,Eligible
PN-13303,27,Male,172.5,66.0,54.94,53.34,2.03,81,Fit,Single,Karachi,Beginner,24,52,Naval Aviation,Not Eligible
PN-14518,24,Male,170.4,60.3,64.55,55.73,1.92,55,Fit,Single,Karachi,Advanced,64,45,Medical Corps,Eligible
PN-14220,23,Female,162.6,57.1,96.73,73.55,3.14,66,Fit,Single,Lahore,Beginner,50,49,Medical Corps,Eligible
PN-17284,25,Male,175.1,59.1,66.14,56.9,1.5,61,Fit,Single,Karachi,Advanced,78,45,Marine Engineering,Eligible
PN-15745,24,Female,162.3,57.8,89.81,75.88,3.39,57,Fit,Single,Rawalpindi,Intermediate,63,57,Naval Aviation,Eligible
PN-13293,21,Male,167.5,70.9,54.57,45.49,0.0,73,Fit,Single,Karachi,Beginner,50,68,Combat,Not Eligible
PN-10820,21,Female,165.9,63.8,72.19,69.61,2.59,54,Fit,Single,Rawalpindi,Beginner,74,60,Combat,Eligible
PN-11404,19,Male,180.1,60.0,69.49,72.02,0.0,86,Fit,Married,Lahore,Advanced,84,61,IT & Cyber,Eligible
PN-11383,19,Male,167.1,56.3,69.85,82.13,0.0,48,Fit,Single,Karachi,Advanced,67,71,Combat,Not Eligible
PN-12149,23,Male,160.6,58.7,75.88,73.1,0.0,79,Fit,Single,Peshawar,Advanced,63,47,Marine Engineering,Eligible
PN-15672,19,Male,176.7,90.8,33.0,48.22,0.0,57,Fit,Single,Rawalpindi,Intermediate,78,72,Marine Engineering,Not Eligible
PN-11639,34,Female,158.0,47.8,55.66,61.41,0.0,63,Fit,Single,Karachi,Intermediate,61,45,Marine Engineering,Not Eligible
PN-10609,17,Male,177.2,72.4,80.96,89.08,3.16,52,Fit,Single,Rawalpindi,Advanced,57,65,Combat,Eligible
PN-10400,22,Female,165.2,56.4,78.85,86.6,3.0,69,Unfit,Single,Karachi,Intermediate,52,54,Naval Aviation,Not Eligible
PN-10883,16,Male,179.4,63.8,71.59,56.73,0.0,76,Fit,Single,Islamabad,Advanced,49,65,IT & Cyber,Eligible
PN-13566,17,Male,168.7,61.6,67.35,78.03,3.13,82,Fit,Single,Karachi,Advanced,54,49,IT & Cyber,Eligible
PN-17831,18,Female,154.2,54.8,83.57,73.3,3.15,51,Fit,Single,Karachi,Beginner,58,64,Naval Aviation,Eligible
PN-11180,16,Male,173.7,85.2,54.69,65.9,2.6,46,Fit,Single,Karachi,Advanced,59,48,Combat,Not Eligible
PN-15449,20,Male,171.7,50.0,63.76,60.67,1.68,27,Fit,Single,Rawalpindi,Beginner,28,46,Combat,Not Eligible
PN-14245,18,Male,178.2,65.2,89.03,79.18,3.9,81,Fit,Single,Rawalpindi,Intermediate,56,59,Combat,Eligible
PN-15219,24,Male,183.1,64.4,59.04,63.5,0.0,39,Fit,Single,Lahore,Advanced,76,71,Medical Corps,Not Eligible
PN-15993,18,Female,157.8,62.9,74.94,91.31,3.7,41,Fit,Single,Lahore,Advanced,69,69,IT & Cyber,Not Eligible
PN-12131,24,Female,154.4,64.1,67.64,85.26,3.38,74,Fit,Single,Rawalpindi,Intermediate,56,49,Marine Engineering,Eligible
PN-15079,19,Female,158.5,47.3,71.04,69.16,2.98,71,Fit,Single,Karachi,Intermediate,84,68,IT & Cyber,Eligible
PN-10457,16,Male,163.2,78.7,47.72,48.51,0.0,80,Fit,Single,Peshawar,Beginner,57,72,Naval Aviation,Not Eligible
PN-16677,22,Male,168.2,74.3,61.7,45.25,1.98,73,Fit,Married,Karachi,Intermediate,54,75,Combat,Not Eligible
PN-17549,18,Female,165.1,63.1,68.42,79.45,0.0,66,Unfit,Single,Quetta,Advanced,40,24,Combat,Not Eligible
PN-11951,17,Male,175.0,72.2,87.9,68.44,0.0,70,Fit,Single,Quetta,Beginner,85,75,Marine Engineering,Eligible
PN-15373,23,Male,160.6,60.2,74.69,63.71,0.0,78,Fit,Single,Peshawar,Advanced,57,53,Medical Corps,Eligible
PN-10690,25,Female,152.6,61.4,46.11,47.81,2.08,73,Fit,Single,Karachi,Advanced,86,69,Combat,Not Eligible
PN-16932,19,Male,167.7,68.0,81.99,69.03,3.15,64,Fit,Single,Lahore,Beginner,54,58,Naval Aviation,Eligible
PN-18345,20,Female,169.7,61.8,39.08,53.37,2.49,77,Fit,Single,Lahore,Intermediate,75,84,IT & Cyber,Not Eligible
PN-11954,22,Female,153.2,59.6,66.56,54.99,1.95,36,Fit,Single,Islamabad,Advanced,48,56,Naval Aviation,Not Eligible
PN-15637,23,Male,168.9,64.9,72.47,72.29,2.74,41,Unfit,Married,Peshawar,Beginner,55,52,Combat,Not Eligible
PN-12711,19,Female,151.8,45.6,51.66,57.51,2.23,64,Fit,Single,Karachi,Beginner,47,46,Combat,Eligible
PN-18071,23,Female,152.4,58.1,61.95,71.55,0.0,51,Unfit,Single,Rawalpindi,Beginner,89,86,Logistics,Not Eligible
PN-16521,22,Male,182.9,64.1,54.5,60.95,2.36,55,Fit,Single,Multan,Intermediate,56,54,Combat,Eligible
PN-14350,23,Male,173.0,77.7,71.33,72.18,3.15,64,Fit,Single,Rawalpindi,Beginner,74,68,Marine Engineering,Eligible
PN-17602,21,Male,173.9,74.2,76.23,70.27,0.0,65,Fit,Single,Lahore,Intermediate,66,59,Marine Engineering,Eligible
PN-11885,21,Male,168.4,57.9,83.64,84.9,3.07,92,Fit,Single,Faisalabad,Advanced,49,37,Medical Corps,Eligible
PN-16614,23,Male,163.0,77.7,42.85,47.55,2.01,53,Fit,Single,Hyderabad,Intermediate,76,86,Marine Engineering,Not Eligible
PN-17747,16,Female,162.8,56.9,60.6,57.6,2.37,51,Unfit,Single,Karachi,Intermediate,61,39,Naval Aviation,Not Eligible
PN-12495,23,Male,168.8,56.6,63.34,72.35,2.97,72,Fit,Single,Islamabad,Intermediate,61,52,Naval Aviation,Eligible
PN-13037,25,Male,173.7,59.7,68.56,73.18,3.13,25,Fit,Single,Multan,Intermediate,59,73,Marine Engineering,Not Eligible
PN-15778,24,Female,153.1,58.3,53.4,63.32,0.0,65,Fit,Single,Faisalabad,Beginner,26,31,Combat,Not Eligible
PN-13604,22,Female,155.4,47.8,72.46,88.89,3.85,71,Fit,Married,Lahore,Intermediate,64,62,Naval Aviation,Eligible
PN-10846,21,Male,167.1,68.6,57.8,44.47,0.0,60,Fit,Single,Islamabad,Beginner,68,49,Medical Corps,Not Eligible
PN-10543,16,Male,176.3,75.5,63.92,61.03,1.82,52,Fit,Single,Multan,Beginner,64,64,Logistics,Eligible
PN-13725,23,Male,180.3,66.1,59.44,54.88,2.45,70,Fit,Single,Peshawar,Advanced,59,66,Combat,Eligible
PN-14188,17,Female,155.0,51.0,71.61,82.82,0.0,51,Fit,Married,Multan,Advanced,36,60,Combat,Not Eligible
PN-13680,22,Male,173.9,62.9,82.69,87.95,3.13,84,Fit,Single,Peshawar,Beginner,43,48,IT & Cyber,Eligible
